"Site","Pollinator","filn","Species","Family","Overview","Date","Group","Stems","Av_filling_rate","nPoll","nRais","nGarb","mH","P_ADOX.Viburnum","P_APIA.Apiaceae","P_ASTE.Arnica.montana","P_ASTE.Cirsium.group","P_ASTE.Crepis.group","P_ASTE.Matricaria.group","P_ASTE.Senecio.group","P_BORA.Echium.vulgare","P_BRAS.Brassicaceae","P_CAPR.Lonicera.periclymenum.group","P_CAPR.Succisa.pratensis","P_CARY.Caryophyllaceae","P_ERIC.Ericaceae","P_FABA.Astragalus.group","P_FABA.Lathyrus.group","P_FABA.Trifolium.pratense.group","P_FABA.Trifolium.repens.group","P_FABA.Vicia.group","P_GERA.Geranium.group","P_LAMI.Prunella.group","P_MALV.Tilia","P_ONAG.Epilobium.group","P_OROB.Rhinanthus","P_PLAN.Digitalis","P_PLAN.Veronica","P_POAC.Poaceae","P_POLY.Rumex","P_RANU.Ranunculus.group","P_ROSA.Filipendula","P_ROSA.Geum","P_ROSA.Potentilla.group","P_ROSA.Rosa","P_ROSA.Sorbus.group","P_ROSA.Spiraea","P_RUBI.Galium","P_Not.Arnica","Nr_Arnica","Nr_Not.Arnica","Association"
10,14,"S10_P14 1019150","Ochlodes sylvanus","Hesperiidae","Butterfly","05/06/2024","area",5,0.33386377,54,7,3243,0.399645478,0.00411828709048284,0.00160196551900667,0.111609802119088,0.000329649556119089,3.32245157518906e-07,3.35312035896004e-06,5.80662306063812e-05,0.000379288004945206,2.8930886023954e-07,0.0138141913886003,0.00462828136268877,4.62076342149371e-05,0.0743010671840202,0.00639171496137125,5.05012639428738e-05,0.000474915317328694,2.22859828735759e-06,0.0184262734997013,1.72767481909831e-06,5.90885233987471e-05,2.0036938730371e-05,3.57802477328053e-07,1.68678310740368e-05,0.0353887239054283,6.58356558283618e-05,0.0179750436840789,1.12452207160245e-05,0.0199465649806474,0.0249133489550372,0.0260274691974773,0.222266971498975,0.0256509332047292,0.300801318378227,1.74812067494563e-06,0.0906163040229003,0.888390197880912,6,48,"Area"
10,15,"S10_P15 1019204","Sphaerophoria sp","Syrphidae","Fly","05/06/2024","area",5,0.33386377,48,17,1404,0.36150834,2.52028739046953e-09,0.105455547183848,0.0136910181982043,0.0181544891715157,0.0626320579857196,0.00118853853003816,7.99091121025854e-06,1.54017562750916e-11,0.000131337976578821,0.00602497003234918,0.0566540333065881,0.0880909280818737,0.0206615460532993,2.23025431775676e-05,2.63029993529161e-07,0.00236567475986253,0.0105204976611077,0.000198141594250965,0.000251336660128617,7.53085875009347e-06,0.000162039477496533,0.270252646134251,0.00569761370363446,1.03011746515223e-10,5.32060671321344e-06,3.28037406378573e-07,7.96090778894343e-06,0.0672280410694972,1.44016422312544e-06,0.0142026715424611,0.0494980483036601,0.159331340685438,0.047550661241492,5.29060329189833e-10,3.68041968132058e-06,0.986308981801796,1,47,"Area"
10,16,"S10_P16 1019181","Eupeodes corollae","Syrphidae","Fly","05/06/2024","flower",5,0.33386377,59,5,799,0.394838482,0.00199968955737815,0.0145988976193449,0.178526596267346,0.00479551805453321,0.0339870174791822,0.00414136547341628,0.138698108493304,9.31120392711257e-10,0.000262156896561389,4.98064399108707e-07,0.00026895077500144,0.11123958614044,0.000172056246659171,6.54084572323482e-06,6.39082632591292e-05,0.000957447796811935,0.0065847984062622,0.0112451059782478,7.52097245240457e-06,6.54084572323483e-05,6.05078235864995e-06,0.00710159522744983,0.0303962792011789,0.000930571321717059,0.043802307584012,0.0169689710669005,0.00188265142449282,0.0381603780895299,0.0320089087121734,0.012042463075531,0.0170974166747582,0.00175946149618797,0.290169564564598,1.31016940327792e-09,5.22067502680211e-05,0.821473403732655,11,48,"Area"
10,17,"S10_P17 1019117","Apis mellifera","Apidae","Bee","05/06/2024","flower",5,0.33386377,2417,401,1350,0.257588893,0.00107568428199577,0.00167202810817422,0.0269967859668288,3.07547498583543e-06,1.14817732804523e-06,0.00328865973574524,0.0336735037647032,1.59924699263442e-09,0.00837572909841596,1.39421532691206e-09,5.33082330878141e-07,0.00772956257746698,0.000173840198416019,1.79402707507067e-05,0.00049886869681905,1.51723432634548e-06,8.39604671133071e-05,0.000908300530733349,5.92541513937625e-06,4.43893556288913e-07,2.98321073626036e-07,4.28516181359736e-06,3.39327406770509e-06,0.000124062610611944,0.00230190588843988,0.000530928473229727,0.0301469550136452,0.788390559717863,0.0240902693754486,0.00717310561153816,0.0126625978006305,0.0198682860193269,0.000645883577250284,0.000608137247590797,0.028941821939179,0.973003214033172,65,2352,"Area"
10,18,"S10_P18 1019088","Empis livida","Empididae","Fly","05/06/2024","flower",5,0.33386377,773,15,987,0.082108907,1.83248841602657e-05,0.00130009145094323,0.770430943815622,0.00417353442461169,0.00259177147964896,1.58214846848195e-06,0.0283448236736014,2.66361704187468e-09,0.0139034020366481,9.36271403816852e-09,9.74323075843634e-09,2.25305952790152e-07,0.000558166959283581,0.000220533472030161,1.67227084959801e-07,0.00140281694637848,2.45333148593721e-06,0.000252697148490693,1.1014957691963e-07,4.73643180754408e-07,2.31314111531222e-07,1.161577356607e-08,0.000354277088325976,0.00106079149508533,1.65224365379445e-05,0.00388469619857388,0.000925997452369621,0.133750597776272,0.00211850380881587,0.00199961236092798,0.00267113625253913,0.00130066322738342,0.00170022280678106,4.00543916071381e-09,0.0270145922943336,0.229569056184378,596,177,"Arnica"
10,19,"S10_P19 1019186","Sphaerophoria sp","Syrphidae","Fly","05/06/2024","area",5,0.33386377,106,10,963,0.286712319,1.20053594276335e-06,0.000846357830715781,0.00998127883840672,1.80080391414502e-05,0.0100823359522821,0.0189435917904802,9.5742741435377e-05,3.41152297068585e-09,3.51156763258279e-05,5.27235368196904e-07,0.0084301563869579,0.0738812820516422,2.10093789983586e-06,0.000239150761584935,0.00939061615501377,0.00121726841246561,0.0124069216928953,0.000369604998912076,0.01276039048829,0.000106558569833056,0.000235866295334858,0.0556680032872036,0.00653067041921097,0.0181697213195419,0.00985921734776611,0.000590236493133268,0.0101542020347091,0.322225323696892,0.00084175777716176,0.0353298549393568,0.295360395666736,0.0309767636341211,0.0468776921200964,1.41062973274693e-07,0.00837194139864669,0.990018721161593,1,105,"Area"
10,20,"S10_P20 1019179","Sphaerophoria sp","Syrphidae","Fly","05/06/2024","area",5,0.33386377,173,11,740,0.24136214,9.95124122185742e-05,0.0115017066722918,0.115723442048177,0.000516238444797083,0.0347111727782367,9.09653338685126e-07,7.85517200743755e-05,9.16775903976844e-12,3.81565997770606e-05,0.000132370840927924,0.000435290490256708,0.0598598274929955,0.00517482858704479,2.05536884132433e-05,0.00918001188708885,0.0217308500416455,0.00598197600107016,0.000401964007256759,1.34311231215253e-07,8.74040512226536e-05,0.000493825766842701,5.38262434188402e-05,0.0168419425931061,3.87671053734936e-10,2.17746996061093e-05,5.27069831587131e-06,0.00171310515883343,0.332959613831604,0.0145800834614096,0.181924665449503,0.0731537679719837,0.0575621296477697,0.0550130866484924,1.21083609959206e-09,2.00449337495492e-06,0.884276557951823,20,153,"Area"
10,21,"S10_P21 1019180","Sphaerophoria sp","Syrphidae","Fly","05/06/2024","area",5,0.33386377,859,34,690,0.272729397,2.05363598441371e-05,0.00298273768530249,0.00898100379883472,0.000580464808687037,0.00116773624569654,0.00322145703199419,9.19538500483751e-05,1.66538639532057e-10,0.0014804651594544,1.19540005062888e-06,0.0246350882785856,0.0090964845522727,0.00885744234539639,2.42145138460721e-08,2.24776077896028e-08,2.76883259590107e-06,2.61557617915378e-06,0.00113464307677358,5.13919850825918e-06,4.22987710222525e-07,3.89271298538121e-06,2.58492489580432e-05,6.75349943133066e-05,3.66793690748518e-10,1.018644316647e-05,0.0011798189815929,0.00264697331039807,0.790988352468657,0.0353260536124065,0.000476768451987485,0.0060807640426673,0.100823639752414,9.6653713495292e-06,9.74710810512775e-09,9.82884486072631e-05,0.991018996201165,8,852,"Area"
10,22,"S10_P22 1019099","Andrena sp","Andrenidae","Bee","05/06/2024","flower",5,0.33386377,3816,646,2879,0.202484384,0.000524796640112121,0.448765235867593,0.143929535322151,2.30664345378545e-05,0.000955888156266947,0.00043475998578744,0.0548028145710765,5.83208104690732e-06,0.00310267416782988,5.2881563896828e-09,6.62782267506911e-05,0.0036563300400793,0.00292495786602849,0.00180287655255024,0.00148492740870542,6.96022107670632e-06,6.78898553646897e-05,0.00272712038098133,0.00027833833431639,5.67091818550746e-05,5.76157229504488e-07,0.000150917939754245,0.000487372609159307,0.00352619505857045,0.00156201160531297,0.000505687761089517,0.00346650738558313,0.148357025624957,0.0140138874022559,0.00052338042146757,0.0314511288194194,0.0767338587649048,0.05067358031772,0.000550156623621273,0.00238071692668848,0.856070464677849,549,3267,"Area"
11,1,"S11_P01 1019135","Empis livida","Empididae","Fly","07/06/2024","flower",115,0.8264185941,2278,4,764,0.036409017,0.000445073683506438,0.000922994565060234,0.970746826975488,2.58001555582505e-05,0.00219778325121148,3.63002188668408e-09,0.0175178156210977,6.38003846750535e-05,0.000428544583846658,3.3600202587489e-10,5.21003141311957e-11,8.77005287774638e-07,0.000318138918171904,4.11002478079106e-07,0.000418035520483803,7.18004329101699e-07,4.43002671019572e-11,0.000356013146529004,2.34001410877155e-11,2.85001718376023e-09,2.85001718376023e-10,2.48001495288609e-05,1.86001121466457e-05,6.2600377439786e-09,1.01000608968345e-09,9.83005926889931e-05,9.50005727920076e-09,0.0019976300444171,8.56005161157458e-10,2.78001676170296e-08,2.55001537494336e-07,0.000444603680672625,9.44005691743738e-07,1.26000759703084e-05,0.00395938087250573,0.0292531730245124,2211,67,"Arnica"
11,2,"S11_P02 1019114","Eristalis sp","Syrphidae","Fly","07/06/2024","flower",115,0.8264185941,1181,20,1305,0.079794094,0.00188391102905293,0.0262184132133926,0.870210938098767,0.0205236907331107,0.00166304465292284,3.41774294856549e-05,0.0407572291216775,6.01362395642022e-08,0.00172895397148521,8.74982285659142e-09,9.01041322803629e-08,0.000964732616396735,0.000800209887655672,0.000178996519333507,7.13616709495199e-09,2.15488191771724e-08,5.4723978003424e-09,0.000680720181912262,1.41320162975875e-08,3.41774294856549e-05,0.000699578906639596,1.07242960556161e-06,0.000235948545012785,0.000233902910596943,5.18173930911542e-05,0.00186031858000123,3.48790189472373e-05,0.0140479277938049,0.000330907676367298,1.9343823726485e-05,0.000500113013629093,0.000643726371873683,0.00415766425151673,3.8086285057328e-07,0.0115030162580635,0.129789061901233,1028,153,"Arnica"
11,3,"S11_P03 1019170","Empis livida","Empididae","Fly","07/06/2024","flower",115,0.8264185941,2249,47,688,0.088144824,0.00848757318843173,0.00711383172551488,0.897150767164633,0.00161543774950173,0.00177678092459609,8.85323377632885e-06,0.0571953613838026,0.00041903236780754,0.000191199804657698,6.89029959062698e-10,6.15920675615638e-09,2.203293473747e-07,0.00130253902982162,0.000665969488368835,0.00177426516404788,3.94589831207417e-07,1.40209584692991e-06,2.31345814743435e-07,1.05157188519743e-05,5.39806901068015e-08,4.10613783743759e-07,7.58133254375672e-07,1.08161679620307e-06,4.76712587956169e-05,8.80315892465278e-07,2.3535180287752e-08,0.00076021436521133,0.00713831432199634,0.000651439769406507,4.15621268911366e-05,0.000426007794646016,0.00108158875428613,0.00239421386073234,0.00629048198581333,0.00345091541373547,0.102849232835367,2017,231,"Arnica"
11,4,"S11_P04 1019120","Eristalis sp","Syrphidae","Fly","07/06/2024","flower",115,0.8264185941,1011,118,875,0.23766385,0.378731014205907,0.0120495557239367,0.355910107279347,0.000433607096257885,0.00290111453568789,4.12494424320412e-07,0.0354229737797748,0.00635289101833222,0.00422278490240104,1.49906510301808e-07,7.51544719432556e-07,0.000997991022368729,0.0166642807553194,0.0211668032789512,5.97613873283719e-06,0.000864882089892417,1.27772663143152e-05,0.00134717861947954,3.67220646041342e-07,0.00460478290967267,0.000923342610658237,1.76064693307493e-05,0.000506162853327922,0.00811101670499898,0.000133876574539132,0.000613581431840766,0.00279547370753547,0.000248856880108543,0.0206091490484605,0.0071491712611243,0.00375168105688847,0.0169526405161024,0.0567643990276323,0.00592727222873069,0.0338053678400467,0.644089892720654,360,651,"Arnica"
11,5,"S11_P05 1019175","Phyllopertha horticola","Scarabaeidae","Beetle","07/06/2024","flower",115,0.8264185941,1504,29,1342,0.068653166,0.000120886956505187,0.00552131325259644,0.812922597506419,0.000514378749160199,0.00149182151189882,7.16392383890932e-07,0.0495399741464048,0.000646777079229754,0.000536314383370723,7.21402120841218e-09,4.66907483766677e-07,0.000103830806084242,0.000673685378337132,0.000102419062211652,6.17199592275264e-06,2.05399214961736e-05,3.57695218250437e-05,0.000127499809279565,5.76119749282917e-07,1.76342740650075e-05,4.47870483355589e-07,6.79320330458813e-05,0.000523082666137627,0.00516664792325354,0.000503572746558432,0.000503966511882724,0.00252076537243377,0.0175723677435655,0.000127527863806486,0.000139156465215491,1.54299898068816e-05,0.00078986618795122,0.00721224976542656,2.27442057542995e-08,0.0924735831277824,0.187077402493581,1223,281,"Area"
11,6,"S11_P06 1019126","Bombus terrestris","Apidae","Bee","07/06/2024","flower",115,0.8264185941,2199,455,1097,0.300198615,0.000619688636843842,0.00449123277773389,0.474444460317303,0.000281610998999835,0.00135088521886342,0.00081429717878593,0.0367645844857763,0.0185611674610254,0.211958346282659,5.90795812758108e-08,2.62798816540958e-07,3.02920773264769e-06,0.0190886086980188,0.00130727766714922,0.00504332996018297,5.00521410129535e-07,4.36326279371438e-09,0.00032011905001443,7.88396449622875e-08,7.14170829683825e-07,0.000255435434433221,0.00167993040119998,0.000132987234707824,0.00109856726046764,1.87570147683814e-08,0.000895280339286187,0.0173129753934455,0.0395173619670861,0.0105458908217821,6.54990943516205e-06,0.00870260487683003,0.0358840319137545,8.56603776053352e-05,0.0486714522015867,0.0601609953967301,0.525555539682696,1043,1156,"Area"
11,7,"S11_P07 1019188","Eristalis sp","Syrphidae","Fly","07/06/2024","area",115,0.8264185941,647,40,709,0.085233025,4.01669767985031e-06,0.490797510841082,0.367442801979003,0.00282655228818476,4.0806239028718e-09,9.77005775178443e-07,0.00141552155267601,8.82181877696566e-07,0.00666046678398677,1.80058861510531e-09,0.00139909570967064,1.37441379496204e-05,0.0605586748276822,3.59052285970704e-06,2.17349158273067e-07,2.00302165467336e-07,1.60880994604084e-06,0.000655591118448692,1.09740016186892e-06,1.5129206115086e-07,5.62550762589115e-08,9.322574190634e-09,6.41393104315619e-07,8.13993906473643e-09,1.01536150899134e-06,0.00488937053187243,1.97105854316262e-05,0.00787975507529076,0.0247164647012664,0.0029139703327296,0.00166838918589687,0.000339970308398789,0.00156077684749954,0.0150667331482012,0.00916042212962884,0.632557198020997,238,409,"Arnica"
11,9,"S11_P09 1019144","Empis livida","Empididae","Fly","07/06/2024","flower",115,0.8264185941,512,62,1070,0.202435926,0.0011554788406015,0.0136390454615593,0.57842679549922,0.0118301220525889,0.0218031142003735,0.000229875641718018,0.0714032792107242,6.15865570983087e-10,0.0115280975047403,2.99280128709137e-06,5.2017736656588e-05,0.00893603638182895,0.0731253757537822,8.3778076846129e-05,2.76885017037024e-08,2.86046653630161e-08,0.000288491792640907,0.000736799174012493,2.25987035964042e-07,0.00015330980878993,9.41612649850175e-07,0.00071286897923122,3.33890755838765e-05,0.000627712585057634,1.05867800631803e-05,1.79160893376898e-07,0.00378377525419832,0.0190509544959567,0.00168476898169868,0.00678710529765444,0.00194929291505232,0.0858838444064344,0.0692437002689092,1.04849841010344e-07,0.0168358825033375,0.42157320450078,296,216,"Arnica"
11,10,"S11_P10 1019121","Eristalis sp","Syrphidae","Fly","07/06/2024","flower",115,0.8264185941,965,27,1120,0.259011477,0.0410973081691914,0.00617892092750608,0.645739481307104,0.00222342574622044,0.0123858349451104,2.37161446840448e-05,0.230130698271488,0.00376140566992413,0.0025255342572467,1.85910456209673e-08,1.39684072503484e-07,0.000297249716130184,1.67821871281164e-06,0.0104938302617929,1.82895692054922e-05,0.000116602033213322,0.00053407551922807,0.00132489237356031,7.03444969442006e-05,0.00177941228643003,1.84905534824756e-06,0.000652515553654405,1.6581202851133e-05,0.0153154109091411,0.000202851420916606,0.00206916930871427,0.00228556706989956,0.00383766412921856,0.00103392341608586,4.25081745819955e-05,0.00103135182226186,0.00103575136808503,0.00290780836191195,2.55250031768957e-05,0.0108386650153417,0.354260518692896,623,342,"Arnica"
11,11,"S11_P11 1018883","Merodon equestris","Syrphidae","Fly","07/06/2024","flower",115,0.8264185941,1784,58,1594,0.079553582,0.130548702883146,0.00358833231953096,0.609191887489,0.0673836461193152,0.00056720799347428,5.88981268708845e-05,0.0174306091618104,1.3021694716352e-05,0.000942015439170337,5.30884476897428e-08,2.51418874908027e-05,8.78463558941593e-05,0.00316017499058201,0.00575553497451107,0.000134986894105002,1.99332096042619e-05,1.16193583622833e-05,0.000582097800548016,3.54590763814509e-07,2.99498978476096e-06,0.000768160789674673,2.8146893963807e-05,0.000183875344414309,0.000440894549719192,5.07846093937728e-05,0.00103050186144325,0.000599190277366465,0.146824612264315,0.00015848003471095,0.000806168111545231,0.000127634644934385,0.00590786576430943,0.00239689933976362,1.12186908325494e-06,0.00117060427823413,0.390808112511,1087,697,"Arnica"
11,12,"S11_P12 1019137","Lasioglossum sp","Halictidae","Bee","07/06/2024","area",115,0.8264185941,4714,27,3636,0.008197391,1.66200825896672e-06,0.000213429894325574,9.68169871337841e-05,0.000158726794780294,0.983514801118642,2.66321805352498e-05,0.000193925326317785,5.16624253992064e-12,3.3440407138246e-07,2.53306078023241e-10,9.59158983186817e-08,0.000196969004093242,9.16106962020811e-05,4.80580701387967e-06,1.62195986718439e-11,1.42171790827273e-07,1.05127028428618e-06,7.00846856190785e-06,1.19143965552433e-06,1.00120979455826e-08,3.52425847684509e-08,1.33160902676249e-06,0.000637601434678334,0.00863047348353299,0.000239945934524655,0.000385816194333027,0.000212447707517113,0.000532805806691715,0.000426066830493858,1.77214133636813e-05,0.000186722623055733,0.00141920887652757,0.0021156694326084,1.7320929445858e-12,0.000684939634974843,0.999903183012867,0,4714,"Area"
11,13,"S11_P13 1019127","Lasioglossum sp","Halictidae","Bee","07/06/2024","area",115,0.8264185941,4763,5,869,0.001903529,1.00000024160682e-06,1.62000039140305e-12,1.26000030442459e-08,3.12000075381327e-05,0.995061042413475,4.3700010558218e-07,0.000112943027287799,2.40000057985636e-16,1.50000036241023e-11,9.71000234600221e-13,1.92000046388509e-11,2.77000066925089e-08,4.89000118145734e-08,8.97000216721316e-10,2.94000071032405e-13,2.11000050979039e-06,4.47000107998248e-15,0.000202851049010185,2.71000065475448e-12,4.38000105823787e-11,0.000116095028049344,1.23000029717639e-07,3.38000081663105e-07,9.91000239432357e-09,0.000141612034214425,0.000420294101545896,0.000213320051539567,0.00203897349262978,0.000148641035912679,1.33000032133707e-08,0.000495665119756044,7.82000188936532e-07,0.000518579125292222,2.640000637842e-12,0.000493880119324776,0.999999987399997,0,4763,"Area"
11,14,"S11_P14 1019168","Eupeodes corollae","Syrphidae","Fly","07/06/2024","area",115,0.8264185941,81,3,959,0.063160576,5.54004354689182e-07,0.0674876514791258,0.0125319915063157,2.56002012275145e-06,0.668806803080969,1.05000825347228e-05,0.0124291166976797,3.58002814041023e-05,9.40007388822799e-07,2.88002263809538e-09,0.00201675985251494,3.25002554646181e-07,1.79001407020512e-06,2.97002334553587e-05,3.02002373855835e-10,1.64001289113765e-05,3.92003081296316e-06,0.0127712923873134,8.8900698793986e-08,1.18000927533075e-07,7.10005580919348e-09,1.4100110832342e-07,2.24001760740752e-05,0.0471715837869511,0.00039305608957337,1.99001564229507e-07,0.0382994630486398,0.0616219263722506,0.017072799198826,4.43003482179255e-09,1.21000951114424e-06,0.0129417657273,0.00151768292957669,0.00825184886273378,0.0365595973726205,0.987468008493684,1,80,"Area"
11,16,"S11_P16 1019158","Lasioglossum sp","Halictidae","Bee","07/06/2024","area",115,0.8264185941,3510,31,2208,0.007120515,0.000450759458691934,0.00171121325315087,0.00229901964478731,2.85595863507769e-08,0.980738433956412,3.16660676731421e-05,2.16451601816414e-05,1.86388879341912e-12,1.06221619409907e-07,1.11232073155657e-07,2.01420240579163e-08,0.000249879345026562,6.79417527923745e-06,4.65972198354781e-06,6.12277447730691e-06,7.06473978150797e-05,6.0626490323579e-05,6.45346442452643e-05,3.28685765721222e-08,5.9624399574429e-09,1.5532406611826e-09,1.4329897712846e-07,8.24720686550505e-05,6.90440526164396e-06,0.00016571173882395,0.000400656925415929,0.00179232648675007,0.00768245256946205,7.61588969354051e-05,2.14447420318114e-07,0.000863225021495847,0.000187449091354513,0.000734710891280348,6.0125444949004e-11,0.00229126546657039,0.997700980355212,8,3502,"Area"
11,18,"S11_P18 1019177","Eupeodes corollae","Syrphidae","Fly","07/06/2024","area",115,0.8264185941,226,10,771,0.054871235,0.00226469203136602,0.00894286404910534,0.0023152825011812,2.11001959497971e-07,0.859593625731391,1.36001262993953e-06,0.000341773173922377,1.2300114226659e-08,0.000129009198061205,9.66008970971754e-10,8.53007921572367e-07,0.0011112203194964,0.00249500717021842,1.18001095832989e-05,1.47001365147876e-07,3.15002925316876e-06,0.0016890596856791,5.7900537701102e-05,0.00312337500564052,1.01000937958744e-05,1.31001216560352e-05,3.64003380366168e-09,0.00534652265119903,0.00237539105938738,0.0076633211664589,0.0223608046566088,0.00742515795472432,0.0245453799439599,0.0213621923828621,0.00308491464847326,0.000295961748488436,7.18006667865134e-09,0.00424381341074191,2.28002117372215e-09,0.019191983228924,0.997684717498819,1,225,"Area"
11,19,"S11_P19 1019143","Eupeodes corollae","Syrphidae","Fly","07/06/2024","area",115,0.8264185941,82,7,568,0.105927572,1.15477361458758e-07,0.106629084891901,0.037883160819913,5.11544452076077e-06,0.726214429847805,9.91687165509859e-05,0.0282087419888715,4.78116794811699e-08,3.08952589867729e-07,3.26172898155439e-08,3.95054131306277e-06,2.50200949827309e-06,0.000832178488718739,2.61343502248768e-06,2.72486054670227e-08,0.0166246801091425,2.42097275338975e-07,0.0013364833205988,0.000169333369148914,0.0136373131829024,1.10412564903549e-06,2.49187990516267e-06,0.0167802260891088,0.00938742112128123,0.00284434213631758,1.61060530455636e-09,8.89378275094644e-07,1.5194389665626e-05,0.00174296768477087,0.00204084660345029,7.71874995013803e-06,0.0108616466489955,0.00210989801376539,2.24876967051265e-09,0.0225557189487816,0.962116839180087,3,79,"Area"
11,22,"S11_P22 1018693","Eristalis sp","Syrphidae","Fly","20/06/2024","flower",115,0.8264185941,3295,435,1352,0.023168033,5.93582795234373e-05,0.71131515496842,0.100783229631357,0.00275708698067058,0.0833796313198001,0.000442944894973292,0.00019144596669635,1.78174936849441e-07,5.45535621252501e-05,1.76172971266863e-09,2.17213265709711e-06,0.00050193080889837,0.0038120617827389,7.38725299971276e-06,6.40628986424955e-11,0.000222574529539855,0.000250170624112901,0.00102829360576652,3.09303682508299e-09,7.06693850650029e-08,6.91679108780694e-07,6.21610313390464e-08,1.86182799179753e-06,2.74269284813184e-11,3.30324321125368e-06,0.00154462054916921,2.44239801074514e-05,0.00205268938454376,0.0816886780973552,0.00401593495078911,0.000417509922246639,5.21512034261565e-05,0.000617555332102953,0.00104343647343314,0.00372883106462602,0.899216770368643,332,2963,"Arnica"
11,23,"S11_P23 1018664","Apis mellifera","Apidae","Bee","20/06/2024","flower",115,0.8264185941,1161,49,1444,0.034882445,1.22165423603396e-07,0.0229057685893659,0.879392205690421,0.00325280560818604,0.0199965912865898,0.000583002440757412,0.00311190681782221,2.59351186174424e-07,0.00850610507533528,1.05142372773415e-12,2.96401355627913e-07,3.06414914939666e-05,0.00246855465780472,1.68227796437464e-05,1.85250847267445e-10,0.00109490560633358,0.00130894844069011,0.000240306397719399,6.16835253604035e-06,2.32314576032688e-08,4.61625084271851e-07,8.14102372045584e-10,5.55752541802336e-08,3.51475931842559e-13,2.31313220101513e-05,0.0230474354197289,0.000310039823410521,0.00364932653523659,0.0118585826488427,0.0062764288816921,0.00584496563942319,1.85250847267445e-10,0.000302250275621908,0.00202510218097184,0.00374678450259417,0.120607794309579,1021,140,"Area"
11,24,"S11_P24 1019355","Bombus terrestris","Apidae","Bee","20/06/2024","flower",115,0.8264185941,160,14,970,0.189251617,9.41591756305323e-09,0.000631472857813111,0.446086047919588,0.00343019875564311,0.0137084252486177,0.00147265050749038,0.281857572272579,9.2458106570257e-13,4.24266636209837e-10,3.1119557514448e-08,2.78174822797959e-05,3.76236450978535e-05,0.0109596627509745,4.28269151645779e-07,1.57098730860718e-08,3.20201234875349e-05,1.34084267104052e-05,0.0136782062570763,4.81302481172009e-08,7.49471015380113e-07,0.000122295858516345,4.87306254325921e-06,7.87494912021561e-06,0.00599241701699216,0.000112166492576835,4.86305625466936e-10,4.8330373888998e-09,6.71421964379247e-06,0.00625472586860205,0.00276635555424182,0.0101484169123561,3.30207523465203e-06,0.202644461702447,3.87243368427375e-11,2.1413457582289e-09,0.553913952080412,71,89,"Area"
11,25,"S11_P25 1018677","Eupeodes corollae","Syrphidae","Fly","20/06/2024","area",115,0.8264185941,45,10,442,0.151288703,5.29007673457326e-05,0.0458084694692569,1.15001668142897e-07,1.10001595614945e-07,0.495709636456647,4.900071077393e-06,0.018632799275834,2.4400353936406e-07,4.54006585538046e-05,5.22007571918194e-09,9.23013388659948e-05,4.86007049716939e-06,0.022419075197205,4.22006121359153e-05,1.81002625511864e-07,0.00020857802550352,0.0663931910584657,0.0653046302684778,1.11001610120535e-06,8.24011952606497e-06,0.0318165935117792,5.55008050602677e-06,0.00152376810283536,0.11816912208802,0.0199249580190876,8.24011952606497e-07,1.36001972760296e-08,6.63009617206441e-06,0.000157289281540799,0.00881647588633299,0.0220909394374711,6.78009834790297e-08,0.0776477543101824,0.00510725508267573,3.81005526629946e-06,0.999999884998332,0,45,"Area"
11,26,"S11_P26 1018726","Eupeodes corollae","Syrphidae","Fly","20/06/2024","area",115,0.8264185941,108,10,419,0.247557715,6.24999793876818e-11,0.0481972461046832,0.00928206993879932,0.00937378790855099,0.233647477943716,0.0231631213608674,0.000164905945614481,4.7099984466557e-08,4.2299986049583e-08,1.3399995580719e-07,0.227385908008764,0.0856630887485532,0.000377932875358796,0.000737095756907883,2.44999919199713e-05,0.000148308951088123,0.00685946873776642,0.00462297247535662,3.06999898752293e-06,1.32999956136987e-09,2.24999925795654e-05,0.000176702941723865,0.000104820965430339,1.61999946572871e-12,3.95999869400352e-06,0.0170708803700715,1.65999945253683e-05,0.00946471287856419,0.00178890341002466,0.0222552666602754,5.74999810366673e-05,0.295894525414814,0.0034876478497835,3.07999898422496e-12,4.79999841697396e-06,0.9907179300612,1,107,"Area"
11,27,"S11_P27 1018635","Bombus terrestris","Apidae","Bee","20/06/2024","area",115,0.8264185941,2777,1254,2699,0.244881466,3.51865528894748e-05,0.281397417412336,0.000892961323238843,0.0302035740154789,0.120985599281333,1.47783522135794e-05,0.000110389264385025,0.0930513679198394,0.00130599314501649,3.88057411866779e-08,1.2365560015444e-05,0.0218086375448574,0.0381370388449549,0.0502840662390333,0.0052990546519516,0.000231530534002992,0.035192474283661,0.0317659796140417,2.98583034519257e-07,0.000128605845480948,0.000897311386506064,5.91134088543176e-06,0.000299369202643816,0.0027566733955145,3.16678976005273e-05,0.00113113608375745,0.00330765761655062,0.00179327160938117,0.0158437889711117,0.231672375019009,0.00700720797923296,0.00057687247599203,0.00787801685410268,0.0135827221943658,0.00235866019984016,0.999107038676761,2,2775,"Area"
